"TaxaID","rab.all","rab.win.control","rab.win.S-3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV204",2.23493646119237,1.81195489389447,3.07686181803942,1.18473678296644,0.470994046604541,1.95808522235553,0.00782930484115282,0.0405766575683929,0.194340363986142,0.0125,0.0364886682492581,"ALDEx2",0.194340363986142,1.95808522235553,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"ASV206",-0.323448089854885,-0.719498731349439,3.42559645532829,4.12218447548836,0.648122145243081,6.16029407756679,0.000547999460257121,0.00895765551125878,0.0740978064624799,0,0,"ALDEx2",0.0740978064624799,6.16029407756679,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV207",2.00199464462116,1.95991810584462,2.04101704929892,0.15855083022964,0.724208310727759,0.0406997861492139,0.406250494200147,0.412531408645478,0.966506142421757,0.605208333333332,0.916357756260051,"ALDEx2",0.966506142421757,0.0406997861492139,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV211",1.53343064015835,1.37818599338099,1.66408485324892,0.233265416675905,0.594469839660797,0.363316678774523,0.356589929803013,0.470674954036009,0.856098431814441,0.416145833333333,0.764430459194493,"ALDEx2",0.856098431814441,0.363316678774523,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV223",-4.52787245008212,-1.14446290480407,-6.14523533904453,-4.77613028122032,6.41225243666392,-0.631714068838045,0.257814109363974,0.385237854355887,0.885020690658906,0.5734375,0.941725888658384,"ALDEx2",0.885020690658906,-0.631714068838045,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA
"ASV224",1.97828584854171,2.15544156773401,1.22855287352021,-0.932262254258969,0.525172859491883,-1.64325440748554,0.00789046640005469,0.110303760683686,0.569404629410432,0.145833333333333,0.684175689627845,"ALDEx2",0.569404629410432,-1.64325440748554,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV227",1.76832494777455,1.68117268373456,2.02147830010352,0.339680645316592,0.570461152837814,0.615161571680664,0.240311858279588,0.516244263460559,0.902459368130596,0.357812499999999,0.670380753940176,"ALDEx2",0.902459368130596,0.615161571680664,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA
"ASV234",2.09372192032221,2.22684602703411,1.9696114071307,-0.20953478467907,0.401968907909535,-0.563318216722154,0.294574880995797,0.47601011445633,0.896128326584351,0.613020833333333,0.960097296089451,"ALDEx2",0.896128326584351,-0.563318216722154,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA
"ASV236",1.92804180939128,-0.218708783522962,2.61630679598782,1.82736241157388,5.38924033589736,0.773743385500137,0.147290337182451,0.163811149275454,0.546517647228445,0.151041666666666,0.41950381397264,"ALDEx2",0.546517647228445,0.773743385500137,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV241",1.57508028045023,1.2776329340844,2.70594904253046,1.42603124804247,0.575194863636574,2.62196986543903,0.000547999460257121,0.0363475055847684,0.175396387892755,0,0,"ALDEx2",0.175396387892755,2.62196986543903,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA
"ASV242",1.9357566766034,2.30598670493278,1.9357566766034,0.40182841795307,1.14233951578183,0.200617224749451,0.46875015956559,0.842169263136079,1,0.803124999999998,1,"ALDEx2",1,0.200617224749451,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV243",2.03447275771663,2.17151081494856,1.79805759707176,-0.345961009756038,0.549737264546502,-0.631767158986848,0.234376882168507,0.420642552647669,0.912981264060125,0.501041666666666,0.946355157004223,"ALDEx2",0.912981264060125,-0.631767158986848,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV248",-4.52788374182406,-0.97307403200466,-5.80044733538265,-5.57021310558801,5.81663471937473,-0.692322628012464,0.302326754637769,0.375079442067951,0.875424534611478,0.601562499999999,0.95104740788415,"ALDEx2",0.875424534611478,-0.692322628012464,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica"
"ASV249",2.33279734201429,2.57408988622808,2.04806142731251,-0.479512118044928,0.443413484983589,-0.804966827333137,0.25581555923057,0.315832999980893,0.854813204689278,0.468229166666666,0.967343033567135,"ALDEx2",0.854813204689278,-0.804966827333137,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV252",0.862653008629703,0.637344236380698,1.24035389104694,0.536626041181948,0.630286529312656,0.796010302012295,0.210939708203646,0.331085037128537,0.723861680780065,0.2203125,0.502263777654628,"ALDEx2",0.723861680780065,0.796010302012295,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA
"ASV254",-4.68259563553367,-6.47434695864096,2.64104415937992,8.74461765502066,2.52070568500133,3.65538145659165,0.000547999460257121,0.00874190776831293,0.0714157832717679,0,0,"ALDEx2",0.0714157832717679,3.65538145659165,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV256",-4.67287324690539,-0.0582276431237752,-5.92447983685931,-6.21373945803448,6.23134057402452,-0.704856882121944,0.218752092515224,0.332368932476053,0.872553356643311,0.544791666666666,0.943668027324921,"ALDEx2",0.872553356643311,-0.704856882121944,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA
"ASV258",1.19867587309262,1.63703021110886,-2.41005270320557,-4.0925494638236,3.02972884707997,-1.47750368396454,0.000547999460257121,0.268022895941811,0.891332823101039,0.133333333333333,0.671073892825956,"ALDEx2",0.891332823101039,-1.47750368396454,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA
"ASV259",1.47160422080205,1.22787231028671,2.90618068204615,1.64170992355588,0.463574667002281,3.52819607381269,0.000547999460257121,0.027652989276041,0.149115235782408,0,0,"ALDEx2",0.149115235782408,3.52819607381269,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV261",0.661267241307429,0.393451497440813,1.4468350801356,1.06005225255191,0.651389400571306,1.61195878022146,0.000547999460257121,0.210967185796999,0.63884853410725,0.0135416666666667,0.0374265819707838,"ALDEx2",0.63884853410725,1.61195878022146,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV263",2.25940176537121,2.46947923155187,2.11412530987236,-0.279290481556052,0.495288861310894,-0.487240515719217,0.333334272252202,0.459388317338418,0.905942840151222,0.640104166666666,0.961283799198348,"ALDEx2",0.905942840151222,-0.487240515719217,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV267",1.18601464372451,1.16719910155582,1.21346695475037,0.0231986501048347,0.57666665179725,0.0522923506977611,0.480620252231404,0.720477058284554,0.944112800681311,0.674479166666666,0.896295712212802,"ALDEx2",0.944112800681311,0.0522923506977611,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV270",1.75718529193702,1.88570875170108,1.29282527790506,-0.401943845831529,0.891413508521611,-0.450087272654404,0.328125991312833,0.609556986403005,0.986154296098842,0.630729166666666,0.991599687439726,"ALDEx2",0.986154296098842,-0.450087272654404,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV271",1.0473264964695,1.05170054823346,1.01277759191684,0.0689193782950888,0.825646926927272,0.0821808975816878,0.453125240527371,0.81389864359155,0.984273800830337,0.673437499999999,0.948569674896549,"ALDEx2",0.984273800830337,0.0821808975816878,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA
"ASV272",1.60782380506645,1.89467238674614,1.34124421539072,-0.436794434448875,0.665453895409028,-0.580465108568647,0.248063706377386,0.366497675445745,0.892468417982946,0.537499999999999,0.969380412403116,"ALDEx2",0.892468417982946,-0.580465108568647,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV275",1.04939863692716,0.891367002412209,1.17765434560599,0.318909996196011,0.571545483562868,0.547396019192335,0.310078630782153,0.459969784923575,0.809901840036826,0.435937499999999,0.707731180597883,"ALDEx2",0.809901840036826,0.547396019192335,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA
"ASV277",1.37507743208418,1.42204168425092,0.944738725147616,-0.0771792047953754,1.45850596306949,-0.0195378203401693,0.480620252231404,0.579678538972508,0.999109926592852,0.802604166666666,1,"ALDEx2",0.999109926592852,-0.0195378203401693,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV280",1.55989016345833,1.77540602666772,-5.94234349138061,-7.65155827902136,2.53441279371216,-3.2242465995482,0.000547999460257121,0.105114772204137,0.581737850040055,0.133333333333333,0.671073892825956,"ALDEx2",0.581737850040055,-3.2242465995482,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV283",0.751459182542951,0.0529768341692183,1.44656648143986,1.44052773792124,1.55690192773342,0.831422738980455,0.117192204319805,0.225328835884959,0.672056083068837,0.119791666666666,0.333554349068364,"ALDEx2",0.672056083068837,0.831422738980455,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV289",-0.771391499528502,-5.10170358097029,1.99783230070575,7.04132767800357,4.19097471581532,1.47493756891336,0.000547999460257121,0.0524379591540957,0.242924270615796,0,0,"ALDEx2",0.242924270615796,1.47493756891336,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA
"ASV290",1.47553855413759,1.86125767132771,-6.43688547462903,-8.11364889957028,2.53978688439828,-3.49032084669087,0.000547999460257121,0.105953309021529,0.561283898097227,0.133333333333333,0.671073892825956,"ALDEx2",0.561283898097227,-3.49032084669087,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV295",1.00180566464284,0.864449472591108,1.34467723878316,0.389887743291902,0.626048230067436,0.58404035798406,0.179690262997481,0.40001023709974,0.779999684648605,0.252604166666666,0.508090139454963,"ALDEx2",0.779999684648605,0.58404035798406,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA
"ASV305",1.25428970612971,1.29299422242182,-0.495195194235697,-1.90730186392234,5.17852802095763,-0.484045998882831,0.312501109694578,0.520181701692432,1,0.691145833333332,0.990780941835147,"ALDEx2",1,-0.484045998882831,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA
"ASV306",1.35797187244256,1.40714900697411,-0.314990589466377,-0.324853959713669,7.45868844188025,-0.0530589261731395,0.398438038791622,0.765703165635232,1,0.819791666666666,1,"ALDEx2",1,-0.0530589261731395,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV319",-4.57079366652437,0.512208340325602,-6.48755781861108,-6.48178419858138,6.94374772010086,-0.770575550217129,0.217056347854834,0.291897999783673,0.837779016560408,0.502083333333333,0.92956626729005,"ALDEx2",0.837779016560408,-0.770575550217129,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV322",2.03478093033905,2.19711361204412,-0.409857697330891,-2.8263429234865,5.34971173863498,-0.972548867438074,0.0387751645274906,0.465866336869835,1,0.198958333333333,0.741476347388011,"ALDEx2",1,-0.972548867438074,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA
"ASV323",-0.822856336261046,-5.35858554857745,1.34833717152969,6.71272232763178,5.07106595662983,1.17258381271834,0.226564484085857,0.0976712331591214,0.380484021231379,0.253124999999999,0.650270552236413,"ALDEx2",0.380484021231379,1.17258381271834,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA
"ASV324",1.62784093000414,2.16058821620888,-6.35906404755604,-8.44126699035537,2.99225596171796,-2.8544695088703,0.000547999460257121,0.119699776408854,0.601386011654444,0.133333333333333,0.671073892825956,"ALDEx2",0.601386011654444,-2.8544695088703,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV336",0.93053743709914,0.837241107523483,1.19440514926404,0.480282161204608,0.87386476215198,0.223881561554691,0.250001695344365,0.353225407350237,0.891538969331303,0.346874999999999,0.669406269910947,"ALDEx2",0.891538969331303,0.223881561554691,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV337",-4.53459912495506,-6.1198785254484,2.63546010492852,8.88312950201133,2.68122106492991,3.58655891943015,0.000547999460257121,0.00800201709913931,0.0697050030002405,0,0,"ALDEx2",0.0697050030002405,3.58655891943015,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV345",1.13883596689504,1.46070159640299,0.226369114209116,-1.19004944518248,0.644533982136947,-1.82515418570749,0.0155432426385351,0.0938857306984992,0.529755680948156,0.166666666666666,0.721143336220064,"ALDEx2",0.529755680948156,-1.82515418570749,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA
"ASV346",1.3918717153329,1.7672709981718,-0.530075591401999,-2.17029780719949,0.869696510450805,-2.61684866410411,0.00782930484115282,0.106373259011855,0.567782288593936,0.134375,0.67348617352771,"ALDEx2",0.567782288593936,-2.61684866410411,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA
"ASV347",-4.71459666728622,-0.867074831489948,-5.99126956601843,-5.53073744339154,6.35745186513253,-0.670600586142391,0.289063805130234,0.369821988426129,0.868912247569375,0.578645833333333,0.939767002824642,"ALDEx2",0.868912247569375,-0.670600586142391,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis"
"ASV348",0.36289955725227,-0.174076642695321,1.59953527744847,1.84601483295951,0.70250625290404,2.44140852356512,0.000547999460257121,0.0228507171309908,0.131183951326189,0.00520833333333333,0.0150490882288357,"ALDEx2",0.131183951326189,2.44140852356512,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA
"ASV353",0.540006786656161,0.129197985525884,1.83525518327168,1.7301511803943,1.23192988219227,1.3018693432565,0.000547999460257121,0.148736702524029,0.500248705324254,0,0,"ALDEx2",0.500248705324254,1.3018693432565,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA
"ASV358",1.39156700175935,1.3042238493439,1.48302244247245,0.214814314919674,0.571804101603915,0.406330428270714,0.348838042407879,0.483855990510627,0.845081732333704,0.478124999999999,0.750156094190816,"ALDEx2",0.845081732333704,0.406330428270714,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV361",0.740779151214497,0.988882439863536,-1.59008597632725,-2.57943387560431,3.57259345546977,-1.26600517548482,0.000547999460257121,0.365221635002228,0.972486076608835,0.136458333333333,0.677149486857887,"ALDEx2",0.972486076608835,-1.26600517548482,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV362",-0.147406054580151,-0.517897856578742,1.63711526984618,2.12205941829133,0.593072690535692,3.48073982527548,0.000547999460257121,0.0110286037761971,0.0817433314482563,0,0,"ALDEx2",0.0817433314482563,3.48073982527548,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV364",-4.67640285511583,-6.4108295410829,1.93555054224616,7.92790343992039,2.57750993027623,3.19014369842231,0.000547999460257121,0.00842605416526351,0.0692966241673842,0,0,"ALDEx2",0.0692966241673842,3.19014369842231,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"ASV367",0.81200337777451,0.887023981866323,-1.08323517355776,-2.24615006856232,4.56017094923965,-0.452546530607258,0.333334272252202,0.53585787374985,1,0.667187499999999,0.991413470079045,"ALDEx2",1,-0.452546530607258,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV368",-4.50806550072771,-5.93558055826628,2.33379260305443,8.50201274318355,2.18460007598277,3.98368544212912,0.000547999460257121,0.00938038371512994,0.0726375883690284,0,0,"ALDEx2",0.0726375883690284,3.98368544212912,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV375",-0.0769101730916413,1.09779580323403,-1.69236028187556,-2.94380611448337,3.19895413334221,-1.08273208874232,0.0852779721736082,0.341596376218306,0.951921709038033,0.221875,0.832419881632493,"ALDEx2",0.951921709038033,-1.08273208874232,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA
"ASV376",1.3019312608053,1.53511456919789,-1.14053101371476,-2.6214756840957,4.64110500992107,-0.930326632492734,0.0387751645274906,0.434254872935467,0.99815899937323,0.188541666666666,0.745644570659363,"ALDEx2",0.99815899937323,-0.930326632492734,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV377",-0.706689678811675,-1.27253207776097,1.66415260262012,2.94659148530558,1.53602461853065,1.97024712785856,0.000547999460257121,0.0727202603861044,0.29365962119157,0,0,"ALDEx2",0.29365962119157,1.97024712785856,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA
"ASV378",1.55945990647119,1.72371116117612,1.39001812446777,-0.377227892026687,0.490250982667409,-0.747404963537922,0.234376882168507,0.395206620262627,0.871197446246217,0.542708333333333,0.940031688932707,"ALDEx2",0.871197446246217,-0.747404963537922,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV379",1.57206810258557,1.31479029739261,2.26914281921898,0.937198680932112,0.716120768960975,1.28798943953996,0.070320854303801,0.256225951599306,0.699538839200118,0.0729166666666666,0.1985326596206,"ALDEx2",0.699538839200118,1.28798943953996,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA
"ASV383",-1.40361862399132,1.47325708827733,-5.95925555854092,-7.43521245451592,4.76985724317757,-1.35502174547021,0.117192204319805,0.172656152951635,0.726786628178285,0.341666666666666,0.88684672689993,"ALDEx2",0.726786628178285,-1.35502174547021,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV384",-4.70263835303247,-0.457572552117766,-6.25468531585113,-4.98031094159019,6.52608958774924,-0.673696044019293,0.265626527726068,0.32194687815926,0.847241826660042,0.53125,0.932077447192279,"ALDEx2",0.847241826660042,-0.673696044019293,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV385",0.151701135869677,-0.205058841642155,2.0055862498784,2.20452144049711,0.704610387493754,3.34191302463539,0.000547999460257121,0.0989437942077487,0.372102427744605,0,0,"ALDEx2",0.372102427744605,3.34191302463539,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV386",1.7503440181418,2.24576030890841,0.734450255596949,-1.46232750342448,0.617533034136759,-2.28848326536135,0.0155432426385351,0.0436089653181388,0.410367151749705,0.141666666666667,0.684397503754704,"ALDEx2",0.410367151749705,-2.28848326536135,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA
"ASV393",1.20257004056979,1.68134370947632,0.417126826060368,-1.2442537326481,0.881849441256038,-1.43198586311722,0.0312696412751581,0.13523638863203,0.664059271292035,0.185416666666667,0.743102284991933,"ALDEx2",0.664059271292035,-1.43198586311722,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV399",1.64610319636662,2.09157417400153,-6.38456130441641,-8.31018909342431,2.5257493330679,-3.36369883196295,0.000547999460257121,0.0857794661732645,0.506056520432967,0.133333333333333,0.671073892825956,"ALDEx2",0.506056520432967,-3.36369883196295,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV402",2.07974120537965,2.03088243141425,2.17059385615195,0.234930902028382,0.763120575074125,0.0614638553854198,0.372093708611091,0.391662792360159,0.950189551638275,0.479166666666666,0.797600341916149,"ALDEx2",0.950189551638275,0.0614638553854198,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV406",0.702402068848754,-0.477319891613852,0.709735590255361,0.0135079488533849,5.27591837612505,0.00346327883919948,0.496124050418246,0.335731556893001,0.869868464458101,0.781249999999998,0.997449252136752,"ALDEx2",0.869868464458101,0.00346327883919948,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV412",1.21325406330923,1.40024377940253,0.985088729954808,-0.433783455036647,0.543171021589506,-0.662137190865019,0.209304524505175,0.285006588305321,0.798368101582645,0.425520833333333,0.904242221329033,"ALDEx2",0.798368101582645,-0.662137190865019,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV413",1.27953795202031,0.817008486032853,2.24915347616813,1.40733308975353,1.20597979987621,1.33852453711023,0.000547999460257121,0.188078022704046,0.594340317463328,0.00104166666666667,0.00289025821596244,"ALDEx2",0.594340317463328,1.33852453711023,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV416",1.87403379771058,1.78205430499251,2.15285998603436,0.324894192538627,0.679702060440742,0.452322136159841,0.279071142155566,0.465755171466556,0.866727731800848,0.365624999999999,0.709604325158051,"ALDEx2",0.866727731800848,0.452322136159841,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA
"ASV420",-0.54933916754228,-0.199968571073079,-0.550524651837041,-0.59980369451396,8.42944839859133,-0.0652380629227636,0.395349385268813,0.888698439568399,0.99924628389313,0.804687499999999,1,"ALDEx2",0.99924628389313,-0.0652380629227636,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV436",0.468908983250201,0.50714082992487,0.375619480823518,-0.10879481161068,0.62325103453942,-0.167718881199406,0.418605069853666,0.637625428505192,0.922819861746812,0.696875,0.948762683545135,"ALDEx2",0.922819861746812,-0.167718881199406,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV437",0.943990323946374,1.21562000769964,0.571460947187511,-0.583297635671483,0.713586858069786,-0.716743361947283,0.242189286111662,0.39216303586783,0.904663099154123,0.501562499999999,0.97467463639381,"ALDEx2",0.904663099154123,-0.716743361947283,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV454",0.870752359657646,0.969630851598462,0.591530832996368,-0.199637950156307,1.49988912703265,-0.0583809593165518,0.426356966101453,0.550924107028301,0.994803675673905,0.840624999999999,0.991642568750612,"ALDEx2",0.994803675673905,-0.0583809593165518,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV455",0.515143088387359,-0.0813827398381912,1.35920205174132,1.44227491629246,1.29835325369742,0.839702094439079,0.0546984444258801,0.185486647539798,0.58639538755246,0.0708333333333332,0.204139046087741,"ALDEx2",0.58639538755246,0.839702094439079,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV464",1.63220370625767,2.18620213974881,1.09629862454318,-1.00314644060257,0.705829939537866,-1.12677556103217,0.139538641846235,0.144898649142294,0.707789823772989,0.335416666666666,0.908865615990055,"ALDEx2",0.707789823772989,-1.12677556103217,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA
"ASV466",1.14648762795197,0.989612244695054,1.43242473812827,0.248048042537087,0.935850200351507,0.236920531443046,0.364341818575481,0.596727607995839,0.945656482385326,0.474479166666666,0.833813429250613,"ALDEx2",0.945656482385326,0.236920531443046,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV481",-4.41215406330323,-5.85277097565609,3.29940331177565,9.19275546434767,2.4233880951807,3.98221140178812,0.000547999460257121,0.00912927814873355,0.073131558583622,0,0,"ALDEx2",0.073131558583622,3.98221140178812,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litorimicrobium",NA
"ASV483",-0.419338406426495,-0.2810468428247,-0.644444464256532,-0.600015471903617,6.86418211270412,-0.0936931983069264,0.359375776672656,0.89020694050601,0.999117011977382,0.788020833333332,1,"ALDEx2",0.999117011977382,-0.0936931983069264,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV488",-4.53844123797558,0.823637579129831,-5.85418940552157,-7.17508666407096,8.25929745991641,-0.718892378430569,0.271319277489628,0.321500974989735,0.876192338334567,0.604166666666666,0.954984858954135,"ALDEx2",0.876192338334567,-0.718892378430569,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Litorilituus",NA
"ASV494",1.42744948889108,1.42874588666004,1.19800100256801,0.285665992369907,1.99960707201588,0.0654401903689071,0.403101279361307,0.55793815620823,0.996297264590272,0.608854166666665,1,"ALDEx2",0.996297264590272,0.0654401903689071,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV500",-0.845550400285822,1.10440872478208,-6.26633924700484,-6.61393590300979,4.28613737233769,-1.41145872956793,0.10156805104198,0.148007213459751,0.65894307256705,0.276041666666667,0.82962371997782,"ALDEx2",0.65894307256705,-1.41145872956793,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
