"TaxaID","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV170",3.21200693771007,3.48645727462116,2.5458760230777,-0.543778419939817,5.53934659721277,-0.10144884495963,0.378906413571975,0.64010339311174,0.949344591965274,0.60236013986014,0.971882118146243,"ALDEx2",0.949344591965274,-0.10144884495963,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV171",3.04468361904198,-3.65229487126477,3.66889028241691,7.57803413007434,3.075293372925,2.46475951238851,0.00027407495720991,0.0103365441492382,0.140226807970632,0,0,"ALDEx2",0.140226807970632,2.46475951238851,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV173",3.16082460192098,4.05522135688323,2.93629454218394,-1.40312468703785,1.7275886860748,-0.533397034107623,0.182880046788708,0.0832550914527675,0.325909530808549,0.10076486013986,0.36328224057948,"ALDEx2",0.325909530808549,-0.533397034107623,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV174",3.53407458891623,3.66125462561521,3.48885466062794,-0.0924887857604197,0.835787031212295,-0.112858339136592,0.4396887931705,0.770533390511974,0.980790673365986,0.652764423076923,0.932970005962217,"ALDEx2",0.980790673365986,-0.112858339136592,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV176",2.58146034794936,2.73173061324343,2.41359324740793,0.13471292613313,4.91011332775511,0.015674434846252,0.494163431489425,0.742592577817367,0.976785885766069,0.853704108391609,1,"ALDEx2",0.976785885766069,0.015674434846252,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV178",4.02233084478705,4.47924217770539,3.43995322679593,-1.00867778838287,1.19217352014519,-0.631192218141875,0.159533874842805,0.110327600992177,0.383239857097831,0.0925699300699302,0.355057935382151,"ALDEx2",0.383239857097831,-0.631192218141875,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV179",3.82254441959112,4.61356796444662,3.49939035256256,-1.31177415986989,1.33029571280058,-0.802323950587636,0.178989015866219,0.0688461734700058,0.294610509729462,0.0719405594405595,0.292726274217746,"ALDEx2",0.294610509729462,-0.802323950587636,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV182",4.27886689736203,5.20525145504169,3.92100301343376,-1.34579650981871,4.10230893817739,-0.681070317405787,0.105059690637337,0.0444373862919673,0.242108252481767,0.0293050699300699,0.163780019531511,"ALDEx2",0.242108252481767,-0.681070317405787,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV184",3.82164996304772,4.73279835924885,2.90894527330075,-1.4820201859939,1.8850863893463,-0.648185447216873,0.136719728423415,0.0484413819598749,0.24852049969216,0.0579326923076923,0.255691633415694,"ALDEx2",0.24852049969216,-0.648185447216873,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV185",4.30593506166482,0.611000933755642,4.99686742511413,4.35349386781938,1.58610033156293,2.65064087514889,0.00027407495720991,0.0310705757910279,0.248072171617394,0,0,"ALDEx2",0.248072171617394,2.65064087514889,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA
"ASV188",3.9775437316951,4.75321172992385,3.84828461626612,-0.701777329890861,1.22212546199914,-0.555012917765249,0.308594035174691,0.350058813193871,0.829666610954906,0.343138111888112,0.811823594963663,"ALDEx2",0.829666610954906,-0.555012917765249,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV190",-3.60996291631753,2.44903805987021,-4.3765289842356,-6.45619612668446,7.07353090605987,-0.78647326909264,0.238281708378073,0.192291654496633,0.519811409416388,0.222180944055944,0.527737463685474,"ALDEx2",0.519811409416388,-0.78647326909264,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA
"ASV191",3.88032471791471,4.68075988603357,3.02444337611078,-1.70858713094343,1.47035774733175,-1.06169239668859,0.0468782232036434,0.032157241570171,0.202080228842278,0.0104020979020979,0.0803519399071274,"ALDEx2",0.202080228842278,-1.06169239668859,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA
"ASV192",2.62615824329653,4.25919705708134,2.1709062252276,-2.10151517844031,1.11462789340552,-1.86104606172234,0.0078020202314993,0.0149163847970808,0.127271220765939,0.00327797202797203,0.0378763721058002,"ALDEx2",0.127271220765939,-1.86104606172234,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA
"ASV198",-2.73596491945683,4.33989516250469,-3.88512703990028,-7.28008744030032,6.15876910594195,-1.13214531901704,0.132296730162744,0.0774330142034251,0.272654118098831,0.0537587412587412,0.221733627506919,"ALDEx2",0.272654118098831,-1.13214531901704,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV199",2.79951726616269,2.81139718899192,2.78866258082476,0.305754593994193,4.77484847724934,0.0616197758083267,0.449218815244335,0.851288177772353,0.999762013405724,0.61722027972028,0.988833971547695,"ALDEx2",0.999762013405724,0.0616197758083267,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV202",3.99211305611641,4.43053619801862,3.73038642696903,-0.742786551357389,1.05778465745439,-0.666627220356148,0.238281708378073,0.0810765646908332,0.318586659421466,0.197486888111888,0.586147383970583,"ALDEx2",0.318586659421466,-0.666627220356148,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA
"ASV204",4.10616705101995,4.29000913667424,3.97308917506626,-0.553318015941127,1.27789906401587,-0.34294529908997,0.264591821286511,0.140184125789153,0.44562012209568,0.257888986013986,0.667257770626903,"ALDEx2",0.44562012209568,-0.34294529908997,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"ASV206",3.40771219132307,1.72713208362418,3.73079791579724,2.09987820051111,0.960798096692629,2.0538439788716,0.00394539012341145,0.00121846148669313,0.0485138890654494,0.000152972027972025,0.00325050086974423,"ALDEx2",0.0485138890654494,2.0538439788716,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV207",4.16405467932522,4.42971279693336,3.5541728887298,-0.438158863426301,5.85570569148954,-0.0890144910698532,0.361867892959493,0.823666969968248,0.997772714218488,0.585839160839161,0.961233290390769,"ALDEx2",0.997772714218488,-0.0890144910698532,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV209",3.54839461668733,-2.55104115145995,3.8087332881861,6.40420832596297,3.34070497329212,1.89712278324962,0.00027407495720991,0.0368791114039842,0.319549521407855,0,0,"ALDEx2",0.319549521407855,1.89712278324962,FALSE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA
"ASV211",2.95273999660553,3.8831458756108,2.45587480887017,-1.545204909023,1.48596550745286,-0.886392767995887,0.0664084729804991,0.0383765936753415,0.218125626800058,0.0190777972027972,0.112827007567171,"ALDEx2",0.218125626800058,-0.886392767995887,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV213",-3.7687986302607,-3.85391991266431,-3.67513995765037,0.417611112650049,7.28190568284276,0.0548233808069688,0.47470820319835,0.495433167819318,0.903393690987592,0.632277097902098,0.895738330358334,"ALDEx2",0.903393690987592,0.0548233808069688,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA
"ASV219",-3.65037013731798,-3.51881119597335,-3.71468229246452,0.582208991754362,5.96406090663759,0.0860573926422668,0.451361929656402,0.601418940328406,0.942855710632047,0.730823863636364,0.959425962755244,"ALDEx2",0.942855710632047,0.0860573926422668,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I",NA,NA
"ASV223",-3.57199280287112,1.73100870526619,-4.19325162715696,-5.48947656115461,6.41705582923357,-0.757428682508874,0.226562996041323,0.222193240199051,0.565307246606084,0.247661713286713,0.564808688961875,"ALDEx2",0.565307246606084,-0.757428682508874,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA
"ASV224",4.07429822427661,4.5801895313383,3.63132321971346,-0.95269729550108,1.03688714266088,-0.741505323560229,0.159533874842805,0.137795825039438,0.443102937922976,0.0729458041958043,0.30552638557641,"ALDEx2",0.443102937922976,-0.741505323560229,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV226",2.37107511909025,2.91568500718515,1.86798963077174,-0.97673898194377,3.65770240401404,-0.232738726193812,0.342412672115691,0.491874275826042,0.960039954306808,0.460729895104895,0.99478863423563,"ALDEx2",0.960039954306808,-0.232738726193812,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA
"ASV227",3.53079904607024,4.1265067354408,3.18632313263595,-1.0717844134186,1.49955487496844,-0.50861712616771,0.128907300527147,0.0626648391275788,0.281390830763132,0.0362325174825175,0.18047799600914,"ALDEx2",0.281390830763132,-0.50861712616771,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA
"ASV232",3.01091562658244,-2.69588260749629,3.69599099798318,5.58942547627893,3.66352120197437,1.4879152752051,0.0544774359544385,0.0307042666775159,0.276868899300108,0.00802010489510487,0.0971672069863988,"ALDEx2",0.276868899300108,1.4879152752051,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA
"ASV234",4.36135834836952,4.64595744492484,3.4677890925633,-1.15113494212808,2.24756487412135,-0.34151327383377,0.299611196149266,0.0685747074931018,0.29550723809581,0.270039335664335,0.723249701733398,"ALDEx2",0.29550723809581,-0.34151327383377,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA
"ASV236",0.858316785202721,2.41422463703228,0.849509268398249,-1.30036542806981,6.71161614578849,-0.198254425859541,0.437500080733883,0.817350183281881,0.991803423726944,0.708763111888113,0.998046878455694,"ALDEx2",0.991803423726944,-0.198254425859541,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV237",-3.74293895353885,-3.80187002986315,-3.65907847047941,0.82977027087585,6.24483907155928,0.145279408559052,0.435797747730562,0.503680365302856,0.891519704961734,0.638603583916084,0.905057255896406,"ALDEx2",0.891519704961734,0.145279408559052,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA
"ASV238",1.60454740717294,1.84233722678664,1.19068919972032,-0.757376436027866,2.68179513728475,-0.242449251968724,0.389105205518449,0.169750436580003,0.509519107833506,0.579468968531469,0.972162751164462,"ALDEx2",0.509519107833506,-0.242449251968724,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV239",1.86298818487831,-3.62149544457908,2.27549983369756,6.38663187658778,3.78646149342756,1.57234844921474,0.0585962933905079,0.0216594288168699,0.217095366204335,0.00817307692307691,0.0909599120119929,"ALDEx2",0.217095366204335,1.57234844921474,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA
"ASV241",3.93262286939631,3.70258436309154,4.07351581087287,0.387036630239177,0.801012068156891,0.459175676397563,0.292969067724722,0.285877682030727,0.814900468204529,0.295170454545454,0.795970835394092,"ALDEx2",0.814900468204529,0.459175676397563,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA
"ASV242",3.60076790131921,4.78220868946448,2.76138128752765,-2.03961468266733,5.19680479725776,-0.610140067016401,0.218750523151062,0.031631183181028,0.208987315403285,0.137740384615385,0.469014689300701,"ALDEx2",0.208987315403285,-0.610140067016401,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV243",3.43608016588925,4.62234203445452,2.39308526285241,-2.15957139754624,2.2634016323975,-0.998968320128721,0.0116864462584882,0.0173847806497382,0.14897315751521,0.00319055944055944,0.0373881660309413,"ALDEx2",0.14897315751521,-0.998968320128721,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV247",-3.05924106740311,-3.59179572322702,-2.63392536017373,2.49164897790339,6.76675622077908,0.350188958497675,0.377432071143519,0.376648320984848,0.831239443898348,0.504556381118881,0.852103298191663,"ALDEx2",0.831239443898348,0.350188958497675,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA
"ASV248",-3.57637524083281,1.74822191547246,-4.16574595781429,-5.49178684832914,6.57795482751559,-0.701262745924876,0.230469233107769,0.197625234772369,0.514782380487053,0.229490821678322,0.533350066048601,"ALDEx2",0.514782380487053,-0.701262745924876,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica"
"ASV249",4.28705496363835,4.9717897083165,3.394994506321,-1.3987803997724,1.45649344773854,-0.743081101374827,0.117188676239036,0.0586271918947526,0.270705516125725,0.0319711538461538,0.168958352505409,"ALDEx2",0.270705516125725,-0.743081101374827,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA
"ASV251",1.41164194593347,-3.59790990095149,3.22502390843699,6.3068138385723,4.02810308849726,1.3939099886256,0.105470079281366,0.0347323605573019,0.267386251280323,0.0255463286713286,0.18268609579633,"ALDEx2",0.267386251280323,1.3939099886256,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA
"ASV252",3.31535747592214,3.09741692747237,3.51521175232835,0.298468746116934,1.34346516928765,0.115015758482973,0.40625012355222,0.591902324654393,0.990366430843509,0.682364510489511,0.994340845209115,"ALDEx2",0.990366430843509,0.115015758482973,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA
"ASV254",-0.870362820631395,-3.66360270134836,3.25638279166123,5.91279481723788,6.02520537748953,0.895534488405344,0.202335212082064,0.0683395697886924,0.38336384241107,0.0853583916083915,0.382685717331877,"ALDEx2",0.38336384241107,0.895534488405344,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV256",-3.64109160376588,2.21827364075085,-4.26032887386064,-5.84023056488603,6.64607975221617,-0.751066548836791,0.250000423850461,0.212134574614026,0.527241490885738,0.223656031468532,0.520906365658051,"ALDEx2",0.527241490885738,-0.751066548836791,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA
"ASV258",2.58111313405929,4.07206663241414,2.21744250594808,-1.89525612273919,0.748691248937721,-2.55597153203113,0.0039300390166358,0.000412302251574304,0.0156901374204404,0.00290646853146854,0.035576652551388,"ALDEx2",0.0156901374204404,-2.55597153203113,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA
"ASV259",3.43426482895497,3.6458565221813,3.09458831575072,-0.542619413181311,1.02941400580619,-0.420811566685658,0.311284324344511,0.389712709551633,0.801331069211918,0.42111013986014,0.864409658275044,"ALDEx2",0.801331069211918,-0.420811566685658,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV260",1.00330474415223,-3.73320925760124,1.53619804642343,6.21270059542917,4.0496326302492,1.43432722543713,0.0507842118722468,0.026814062172787,0.238942478538738,0.00703671328671328,0.073955926854492,"ALDEx2",0.238942478538738,1.43432722543713,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA
"ASV261",2.79086959461231,2.82460071998691,2.75999322806034,0.203407714111996,4.62432623410311,0.0358578329113709,0.455252975200381,0.866018207886982,0.99733363847874,0.745093968531469,0.996494509817106,"ALDEx2",0.99733363847874,0.0358578329113709,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV263",4.16597765371026,4.86668525736603,3.05212342897789,-1.6285842445784,1.6216136093569,-0.833212026571778,0.0505866086184938,0.0400998038261651,0.226767575732807,0.0119973776223776,0.0826600889152576,"ALDEx2",0.226767575732807,-0.833212026571778,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV265",-2.8620605930271,-3.76113841030179,-1.83404863428422,2.43809500607787,6.30176339174456,0.378829512462913,0.335937733785496,0.306700210776176,0.793715126013788,0.363559877622377,0.815274224897749,"ALDEx2",0.793715126013788,0.378829512462913,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,NA,NA
"ASV267",3.13534813826159,3.52130966832485,2.79814255494076,-0.935124102326142,2.78079579041843,-0.396952856194391,0.182880046788708,0.070836816906533,0.299329718156285,0.153671328671329,0.485754464148647,"ALDEx2",0.299329718156285,-0.396952856194391,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV270",3.38774429586241,4.27811369175729,2.2406801831813,-1.57451227706962,2.02685652321665,-0.68308901947733,0.101168698545098,0.0382840161080535,0.221854071319914,0.0298732517482517,0.167599628516777,"ALDEx2",0.221854071319914,-0.68308901947733,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV271",4.03368720670595,3.48629157768524,4.27313708833401,0.795876281134149,0.79732657026723,0.71886024975229,0.217899354808526,0.164775112908011,0.622963137204919,0.0932692307692306,0.43343142922202,"ALDEx2",0.622963137204919,0.71886024975229,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA
"ASV272",3.55151665006653,4.36005841095101,2.82208073387896,-1.63118022576754,4.76940065395784,-0.596241710102527,0.140625945295546,0.0275773270476532,0.194953634333816,0.0561188811188811,0.252996808650051,"ALDEx2",0.194953634333816,-0.596241710102527,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV274",-1.97522655726096,-3.79233368287095,0.698418160763684,4.71302507034059,5.5845285509746,0.683160285696087,0.2334635047981,0.12843122790819,0.531721730348781,0.158806818181818,0.548714406881225,"ALDEx2",0.531721730348781,0.683160285696087,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA
"ASV275",3.31997746787892,3.37514722408283,3.2629320445129,-0.12244380055701,0.836667242173516,-0.0554970304899026,0.435797747730562,0.357078856836775,0.832892493879118,0.719110576923077,0.950282213061293,"ALDEx2",0.832892493879118,-0.0554970304899026,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA
"ASV277",3.06281760128634,3.86740407792208,2.87192565416992,-0.84663098150489,5.28893387379198,-0.146617741712547,0.307393281460484,0.719191489447565,0.97655164642119,0.325109265734265,0.832227286610534,"ALDEx2",0.97655164642119,-0.146617741712547,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA
"ASV280",3.51955561898763,4.29963390122019,2.9677611140569,-1.28636072063933,1.16551955871642,-0.791887438623239,0.175781961365507,0.0807540898447167,0.320288936114771,0.0785183566433567,0.32188301069913,"ALDEx2",0.320288936114771,-0.791887438623239,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV283",2.65429852834867,2.57266393082395,2.7406797376173,-0.0821592863506053,4.77155617830104,-0.0170070932512617,0.480468774873089,0.868086164392338,0.998596797410383,0.863090034965036,1,"ALDEx2",0.998596797410383,-0.0170070932512617,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV287",2.27516976823767,-3.6089670373431,3.54227003597673,6.64239456998836,4.18627151289161,1.50797240611156,0.097657701363377,0.0271175992532229,0.234668921977291,0.0265297202797202,0.183035402009682,"ALDEx2",0.234668921977291,1.50797240611156,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA
"ASV288",-0.797490661369693,-2.32074361209097,1.44674269027242,2.46848692922055,5.52445493582868,0.414047938411856,0.299611196149266,0.486180676514505,0.931975108885612,0.31604020979021,0.811291849190464,"ALDEx2",0.931975108885612,0.414047938411856,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA
"ASV289",2.6070536924141,-2.61871644868135,2.9118710692123,4.94911579568507,5.0824144331948,0.830802586223904,0.202335212082064,0.130517689233991,0.612396229519961,0.0861013986013985,0.409819242089037,"ALDEx2",0.612396229519961,0.830802586223904,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA
"ASV290",2.7855205651204,4.29162242370778,2.32353509292576,-2.04461310467293,2.41922040456433,-0.809485681639974,0.147860803702751,0.0427609301331856,0.233131943979656,0.0723557692307693,0.306554924577477,"ALDEx2",0.233131943979656,-0.809485681639974,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV294",0.737611354419309,1.20649505662148,0.485267975593122,-0.193293250389666,2.9579600964289,-0.056088542502063,0.478599248840434,0.802489021790834,1,0.843564248251749,0.999723534539623,"ALDEx2",1,-0.056088542502063,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV295",3.03968961462557,3.33523292738186,2.85364701731825,-0.482770104272684,1.33716846344072,-0.294516683332679,0.319066410537704,0.1597938949745,0.486815261438687,0.37024694055944,0.787170683068896,"ALDEx2",0.486815261438687,-0.294516683332679,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA
"ASV300",-3.14134281822048,-3.8309578724282,-2.8219748866277,1.85117131056568,6.47933174843524,0.270514188201086,0.369649981900468,0.384205311262385,0.826532063320783,0.514729020979021,0.845860620146378,"ALDEx2",0.826532063320783,0.270514188201086,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA
"ASV304",-2.72662190631605,-3.60274699883713,-1.82294166677314,3.58856843448999,6.46661718877861,0.503842598855508,0.32684849725881,0.31182842361391,0.775023456525364,0.386975524475524,0.809532985668329,"ALDEx2",0.775023456525364,0.503842598855508,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA
"ASV305",1.42357445444194,3.77878556796189,-1.27506216058924,-5.15463178596533,4.13595716280167,-1.11004704940284,0.00783249624898957,0.00406288618745724,0.0654079230309223,0.00515734265734266,0.0495048873082137,"ALDEx2",0.0654079230309223,-1.11004704940284,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA
"ASV306",2.87600824095784,3.86233089102467,2.55050948833366,-1.02184904462553,6.28628878894743,-0.169201818092202,0.269531622113792,0.575631476708914,0.921622939420706,0.27333916083916,0.733330181495024,"ALDEx2",0.921622939420706,-0.169201818092202,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA
"ASV309",-0.91475083472771,-2.44310392098977,2.31091138904264,2.12140259807183,6.83038413793366,0.249660943375004,0.390625146066149,0.572000644198825,0.987436003800026,0.561101398601399,0.959156758681801,"ALDEx2",0.987436003800026,0.249660943375004,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA
"ASV311",1.45489433277234,-3.82427788452828,2.73283516720356,5.90240766302703,4.36101522152083,1.25408604237447,0.112841686743877,0.043455275370469,0.283715858839056,0.0261582167832168,0.18100320624749,"ALDEx2",0.283715858839056,1.25408604237447,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV312",1.44228958711861,1.1498869073192,1.9159986612914,0.698745925735031,5.68415660315256,0.103230654730306,0.42968759121018,0.812437756080905,0.992305166782282,0.668946678321679,0.999786187552783,"ALDEx2",0.992305166782282,0.103230654730306,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola",NA
"ASV314",2.10655091947971,2.32078410088748,2.03975673902694,-0.10511678914358,3.63511238844313,-0.0296476287941809,0.47656252986779,0.709761665150431,1,0.866761363636364,0.998856343824149,"ALDEx2",1,-0.0296476287941809,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA
"ASV315",-3.01710221602498,-3.66831614223114,-2.6098287645489,1.90420357411195,6.71189502642562,0.27378818489962,0.402343879100395,0.352327201433667,0.820075018223743,0.513570804195804,0.852012646237553,"ALDEx2",0.820075018223743,0.27378818489962,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA
"ASV316",-3.55562163309381,-3.53851782780077,-3.58693254577501,0.268905480776862,6.72300122252579,0.045343973522019,0.488281264909271,0.574394993308322,0.921208464022988,0.711210664335664,0.926021896641592,"ALDEx2",0.921208464022988,0.045343973522019,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA
"ASV317",-2.5837414447853,-3.7544165532428,-1.47642757073194,3.2108510344102,5.47881796690724,0.50913032023887,0.307393281460484,0.315593320829669,0.761995258580291,0.329938811188811,0.738697283513587,"ALDEx2",0.761995258580291,0.50913032023887,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV319",-3.5548309166093,2.91951469232791,-4.1378560941709,-6.45305217556425,7.40158134450748,-0.83844311490155,0.234375470559904,0.220399890933075,0.545543616848182,0.262958916083916,0.554610819463857,"ALDEx2",0.545543616848182,-0.83844311490155,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV321",2.74143932213328,1.90529748349559,3.21743146821301,1.25444320199328,4.37422704229448,0.334367715622906,0.199219349346839,0.655790742533502,0.998024949465549,0.106643356643357,0.473505467265464,"ALDEx2",0.998024949465549,0.334367715622906,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Pseudohongiella",NA
"ASV322",2.56874659318241,4.63926646693701,-2.42845042933596,-7.00812955591078,4.47037774711211,-1.44629397863367,0.00027407495720991,0.00275816278290445,0.0533510161395639,0.0027972027972028,0.0347968542771992,"ALDEx2",0.0533510161395639,-1.44629397863367,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA
