"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.S.3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV20","DESeq2",682.664659080582,1.33394394523253,0.0844689193907339,15.7921275050532,3.52487998780018e-56,3.47200678798318e-54,"deseq2",3.47200678798318e-54,1.33394394523253,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0154883328965181,0.0489313148653437,"contrast",0.0489313148653437,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",53.4594194344227
"ASV202","DESeq2",77.201371590809,0.654451172398518,0.257612177304138,2.54045122884805,0.0110709533096452,0.0237062804565229,"deseq2",0.0237062804565229,0.654451172398518,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00225852597849952,0.00436776793899662,"contrast",0.00436776793899662,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,1.62513658199516
"ASV204","DESeq2",85.899932422727,0.770898688954597,0.35815136834094,2.15243820657623,0.0313628572534786,0.0556620079183358,"deseq2",0.0556620079183358,0.770898688954597,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00225201340479666,0.0050618105037243,"contrast",0.0050618105037243,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,1.25444113123725
"ASV206","DESeq2",57.407792148442,3.88839616468444,0.306566261276028,12.6837054687612,7.28068206641988e-37,3.58573591771179e-35,"deseq2",3.58573591771179e-35,3.88839616468444,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.000352927411336698,0.00652581848012671,"contrast",0.00652581848012671,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,34.4454216985172
"ASV207","DESeq2",57.287043332325,0.0432196748697719,1.53203221147432,0.0282106828734236,0.977494116915368,0.984533549298372,"deseq2",0.984533549298372,0.0432196748697719,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00208925750839475,0.00250813818480311,"contrast",0.00250813818480311,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.00676948010798482
"ASV21","DESeq2",351.009091970292,0.507226973732494,0.123407165361114,4.11019062181881,3.95332627544159e-05,0.000123619885120951,"deseq2",0.000123619885120951,0.507226973732494,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0104906976972327,0.0187918646114075,"contrast",0.0187918646114075,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,3.90791166433067
"ASV211","DESeq2",46.6915356866925,-0.0970643602899028,0.498746907527118,-0.194616465435678,0.845693211974229,0.930734987480018,"deseq2",0.930734987480018,-0.0970643602899028,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00165986289483375,0.00191235447319809,"contrast",0.00191235447319809,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.0311739601132437
"ASV223","DESeq2",41.9139390950385,-8.59124594155566,4.20711561702257,-2.04207507556823,0.0411440848223589,0.0681124765546613,"deseq2",0.0681124765546613,-8.59124594155566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00163722263240226,0,"control",0.00163722263240226,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,"Aestuariicella",1.1667733285785
"ASV224","DESeq2",63.230369827878,-1.29928536978399,0.297398188923664,-4.36884089471537,1.24907723197407e-05,4.10113691164819e-05,"deseq2",4.10113691164819e-05,-1.29928536978399,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00260711119635011,0.00136661124504655,"control",0.00260711119635011,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",4.38709573205833
"ASV227","DESeq2",57.3990732192782,0.0307732990468107,0.314573219052975,0.0978255527900754,0.922070816505526,0.961100269056024,"deseq2",0.961100269056024,0.0307732990468107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00188601550196761,0.00249653912083188,"contrast",0.00249653912083188,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.0172313011700367
"ASV234","DESeq2",71.1326231733977,-0.527364889471339,0.217394911379004,-2.42583824122698,0.015273076064625,0.0313416248409491,"deseq2",0.0313416248409491,-0.527364889471339,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00268527524008888,0.00234823978425574,"control",0.00268527524008888,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,"Cyanobium PCC-6307",1.50387849219525
"ASV236","DESeq2",49.1392942864679,1.28841924492545,2.42545936555903,0.531206279198367,0.595275842166468,0.715056956748745,"deseq2",0.715056956748745,1.28841924492545,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00132695645676186,0.0034996415444499,"contrast",0.0034996415444499,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.145659363770238
"ASV24","DESeq2",420.40508255348,-25.1635786613485,4.20616687360842,-5.98254406386902,2.19679054601267e-09,1.1696425339581e-08,"deseq2",1.1696425339581e-08,-25.1635786613485,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0179015468412892,0,"control",0.0179015468412892,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",7.93194684701462
"ASV241","DESeq2",57.9113226469388,1.16991578602048,0.22489450932257,5.2020646904387,1.97086593778804e-07,7.61295274008321e-07,"deseq2",7.61295274008321e-07,1.16991578602048,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00137541863439675,0.00392833627062105,"contrast",0.00392833627062105,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,6.11844686622466
"ASV242","DESeq2",82.0909442531168,-0.863654362944156,0.857129615873582,-1.00761232251195,0.313640610928157,0.411914669018979,"deseq2",0.411914669018979,-0.863654362944156,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00365109885511606,0.00227500117285981,"control",0.00365109885511606,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.385192741763999
"ASV243","DESeq2",69.8330841583146,-0.740717869092099,0.42406800722978,-1.74669594608382,0.0806900939657342,0.116881974347424,"deseq2",0.116881974347424,-0.740717869092099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0027396426291877,0.00207225287374546,"control",0.0027396426291877,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.932252460994451
"ASV248","DESeq2",32.4638739538976,-8.22257520330125,4.20742238037957,-1.95430229245476,0.0506654779126951,0.0796369265051937,"deseq2",0.0796369265051937,-8.22257520330125,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00128781943147099,0,"control",0.00128781943147099,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica","Alteromonas",1.09888550941298
"ASV249","DESeq2",81.5674735368425,-0.659724601739913,0.241767849514262,-2.72875240883092,0.00635744162624669,0.0142320000042113,"deseq2",0.0142320000042113,-0.659724601739913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0031964847633711,0.00250497395324327,"control",0.0031964847633711,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",1.84673406479562
"ASV252","DESeq2",29.7891551938331,0.196708430841645,0.396628522255736,0.495951299021335,0.619928771589712,0.733693794644818,"deseq2",0.733693794644818,0.196708430841645,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000927475712981356,0.00138760513344663,"contrast",0.00138760513344663,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,0.134485154038093
"ASV254","DESeq2",29.5301362871387,8.8243250188736,1.08820018079752,8.10910085716625,5.09957057969081e-16,6.69743602799393e-15,"deseq2",6.69743602799393e-15,8.8243250188736,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00380016870067818,"contrast",0.00380016870067818,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,14.1740914259574
"ASV256","DESeq2",25.0764243042548,-7.85023198669188,4.20782289855116,-1.86562794489161,0.0620934370990442,0.0933771535000893,"deseq2",0.0933771535000893,-7.85023198669188,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00107704363020104,0,"control",0.00107704363020104,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,"Amylibacter",1.02975936919346
"ASV258","DESeq2",35.7925249259978,-3.8764386397713,0.74717118608603,-5.18815327994322,2.12389755874909e-07,8.04630421295327e-07,"deseq2",8.04630421295327e-07,-3.8764386397713,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00181145081295668,0.000146477222791856,"control",0.00181145081295668,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,6.09440355174122
"ASV259","DESeq2",60.8084077465515,1.42982204075556,0.193094904490048,7.40476318902167,1.31384711550436e-13,1.07844950730983e-12,"deseq2",1.07844950730983e-12,1.42982204075556,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0013186076077457,0.00448079008765035,"contrast",0.00448079008765035,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",11.9672001836259
"ASV261","DESeq2",25.6451731930756,0.999938572587489,1.3204116953211,0.757293029235339,0.44887432620148,0.559672419377795,"deseq2",0.559672419377795,0.999938572587489,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000703275019738016,0.00164528239110793,"contrast",0.00164528239110793,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.252066094571145
"ASV263","DESeq2",81.4269387767073,-0.56470349572808,0.24485047952858,-2.30631974589278,0.0210927726034328,0.0403424874065657,"deseq2",0.0403424874065657,-0.56470349572808,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00307772000181268,0.00262691093031712,"control",0.00307772000181268,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",1.39423732789713
"ASV267","DESeq2",35.5243309473953,-0.139071229605364,0.371493672456509,-0.374356926958547,0.708138784265376,0.825463553256089,"deseq2",0.825463553256089,-0.139071229605364,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0012366586432188,0.00140946114361353,"contrast",0.00140946114361353,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0833020974093036
"ASV27","DESeq2",1982.01837169786,-7.66536402990032,2.68811629565216,-2.85157455512565,0.00435032830765308,0.00996528693729834,"deseq2",0.00996528693729834,-7.66536402990032,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.078421094095993,0.00061898183954747,"control",0.078421094095993,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,"Oceaniserpentilla",2.00151019184646
"ASV270","DESeq2",48.2875184585579,-0.671762659551988,0.354091567281166,-1.89714390746441,0.057808947606558,0.0889715834257182,"deseq2",0.0889715834257182,-0.671762659551988,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00187520518120571,0.00148720610434485,"control",0.00187520518120571,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",1.05074868023164
"ASV271","DESeq2",31.9614633506699,-0.225222722009833,0.291380919893601,-0.772949450815359,0.439552297149909,0.55154014355753,"deseq2",0.55154014355753,-0.225222722009833,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00115561587597738,0.00123978579287923,"contrast",0.00123978579287923,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,0.258422872179299
"ASV272","DESeq2",52.9158973349573,-0.759742654264161,0.365490587116715,-2.07869280644852,0.037645594589734,0.0639326046049793,"deseq2",0.0639326046049793,-0.759742654264161,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00215717922317714,0.00154970777353637,"control",0.00215717922317714,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,1.19427760211192
"ASV275","DESeq2",31.9431290969384,-0.0468905713865898,0.291374054123051,-0.16092912434402,0.872149223356074,0.932181855987741,"deseq2",0.932181855987741,-0.0468905713865898,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00112173327670869,0.00134427523887091,"contrast",0.00134427523887091,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA,NA,0.0304993544404316
"ASV277","DESeq2",35.0988992441064,-0.472312082143428,1.52116044075044,-0.310494586560783,0.756184875512503,0.866095467883506,"deseq2",0.866095467883506,-0.472312082143428,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00141514608784394,0.00120987707605902,"control",0.00141514608784394,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0624342339759183
"ASV280","DESeq2",40.1719655256512,-8.52897718304684,1.48280445565051,-5.75192308773119,8.82339421831311e-09,3.86268591335041e-08,"deseq2",3.86268591335041e-08,-8.52897718304684,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00202340201229779,0,"control",0.00202340201229779,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",7.41311060421459
"ASV283","DESeq2",25.9227268699373,0.870830759266213,1.38446325426842,0.629002435840293,0.52934746152366,0.655858175598498,"deseq2",0.655858175598498,0.870830759266213,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000769387969140935,0.0016010903747654,"contrast",0.0016010903747654,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.18319006338968
"ASV289","DESeq2",23.5562104346874,3.01419094830963,3.1101387758059,0.96914998512521,0.332470361218744,0.430899086579556,"deseq2",0.430899086579556,3.01419094830963,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000283886596767478,0.00241745204232501,"contrast",0.00241745204232501,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,"Candidatus Puniceispirillum",0.365624426528664
"ASV290","DESeq2",39.751428168419,-8.51197476331617,1.45769092993196,-5.83935496100911,5.24033139811474e-09,2.40080298936885e-08,"deseq2",2.40080298936885e-08,-8.51197476331617,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00202179863202323,0,"control",0.00202179863202323,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",7.61964347681946
"ASV295","DESeq2",33.164609027771,0.12475580268431,0.442177705386946,0.282139513513322,0.77783653602039,0.876367243879931,"deseq2",0.876367243879931,0.12475580268431,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00105618933610382,0.00150417363941828,"contrast",0.00150417363941828,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.0573138635029928
"ASV2965","DESeq2",22.5112396415942,-7.69608417197853,2.59646695297339,-2.96406012915559,0.00303608955581316,0.00738406966043448,"deseq2",0.00738406966043448,-7.69608417197853,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00124532477370574,0,"control",0.00124532477370574,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,"Candidatus Puniceispirillum",2.13170421488036
"ASV3","DESeq2",1220.83534716342,0.340713405731347,0.200210450375993,1.70177633131284,0.088797305031452,0.125849417922274,"deseq2",0.125849417922274,0.340713405731347,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0390601882365349,0.0607818917077075,"contrast",0.0607818917077075,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.900148788806354
"ASV30","DESeq2",328.000375877612,-0.712392158205967,0.133529773105049,-5.33508102081117,9.5501904409381e-08,3.83956636094858e-07,"deseq2",3.83956636094858e-07,-0.712392158205967,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0128208738395256,0.00983152868363171,"control",0.0128208738395256,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,6.41571782190371
"ASV305","DESeq2",37.5546610497185,-0.929364590273741,1.51809480507122,-0.612191404100183,0.540411128129668,0.661248399015805,"deseq2",0.661248399015805,-0.929364590273741,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00156647080155302,0.000970411600996045,"control",0.00156647080155302,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA,NA,0.1796353664493
"ASV306","DESeq2",34.4451985791452,-0.59975533580722,2.44179490249639,-0.245620684683245,0.805975875608895,0.892007008398608,"deseq2",0.892007008398608,-0.59975533580722,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00144841871267475,0.00106195986524095,"control",0.00144841871267475,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.0496317334076377
"ASV319","DESeq2",60.522838348911,-9.1215227621814,4.20679153003528,-2.16828494995684,0.0301370127991404,0.0544678121232171,"deseq2",0.0544678121232171,-9.1215227621814,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00252632258645912,0,"control",0.00252632258645912,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",1.26386006922654
"ASV322","DESeq2",58.9407812447878,-1.93816903769524,1.42867396296024,-1.35662095617626,0.174901679598593,0.239275214450852,"deseq2",0.239275214450852,-1.93816903769524,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00266997365276987,0.00090398144872853,"control",0.00266997365276987,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.621102285860938
"ASV323","DESeq2",22.8377364706063,1.10225907619243,3.50370506424955,0.314598134254923,0.753066795937812,0.866095467883506,"deseq2",0.866095467883506,1.10225907619243,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000415498924591019,0.00152382541004282,"contrast",0.00152382541004282,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,NA,0.0624342339759183
"ASV324","DESeq2",46.7706271087423,-8.75559959079239,1.46043609553775,-5.99519528279565,2.0324105857278e-09,1.11218023718994e-08,"deseq2",1.11218023718994e-08,-8.75559959079239,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00243753752275293,0,"control",0.00243753752275293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,7.95382482635641
"ASV336","DESeq2",27.9295791928819,0.22956908614322,1.40583893845521,0.163296861300114,0.870284705053741,0.932181855987741,"deseq2",0.932181855987741,0.22956908614322,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000969897186227491,0.00133133405712414,"contrast",0.00133133405712414,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.0304993544404316
"ASV337","DESeq2",29.2195222218778,8.80909000409404,1.29319155262374,6.81189881438784,9.63188479048369e-12,5.74994334462208e-11,"deseq2",5.74994334462208e-11,8.80909000409404,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00372194374393813,"contrast",0.00372194374393813,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,10.2403364344824
