"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S.3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV147","DESeq2",88.2454410720136,-1.21713121080398,0.266195450443146,-4.57232161097334,4.82349828646011e-06,1.66706870602218e-05,"deseq2",1.66706870602218e-05,-1.21713121080398,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"OM75 clade","Significant"
"ASV154","DESeq2",193.56944812368,11.53690984358,1.0263273294799,11.2409652478283,2.56561603946057e-29,7.22037656819618e-28,"deseq2",7.22037656819618e-28,11.53690984358,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"HIMB11","Significant"
"ASV154","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0498572527868524,4.28271210572895,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,-4.38897145795355,-6.17704679260527,5.37412684072481,11.5275104516055,2.92859842996087,4.28271210572895,0.000547999460257121,0.00418026837867872,0.0498572527868524,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"HIMB11","Significant"
"ASV155","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.992579923714574,-0.408888887659783,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.34160455068043,2.43694440465235,2.19284620758228,-0.253774000275871,0.582474747721839,-0.408888887659783,0.312501109694578,0.757767285968513,0.992579923714574,0.733333333333332,0.997587719298246,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV155","DESeq2",78.6186947176836,-0.366817701501761,0.336939931333265,-1.08867387741866,0.27629772531991,0.370276543455934,"deseq2",0.370276543455934,-0.366817701501761,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV157","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.976327120867118,-0.213484637054024,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,2.2660521550806,2.30773835996719,2.15087197530996,-0.103086110147856,0.452075380804212,-0.213484637054024,0.375000678151136,0.703542202837713,0.976327120867118,0.753124999999999,0.989553384356682,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV157","DESeq2",76.0108618651561,-0.432915477032756,0.179597333382322,-2.41047831212046,0.0159316185017903,0.0323559674727081,"deseq2",0.0323559674727081,-0.432915477032756,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV170","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.982407428799127,0.0341039842326359,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,1.04987040803815,0.992366087727589,1.11649021531081,0.0929993621323781,1.37380706472829,0.0341039842326359,0.460937699897913,0.458801273851663,0.982407428799127,0.670833333333332,0.969068026901069,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS5 marine group","Not Significant"
"ASV170","DESeq2",32.3684861570788,-0.155317722526527,1.47137586357462,-0.105559514989726,0.915931847579086,0.959779648792978,"deseq2",0.959779648792978,-0.155317722526527,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"NS5 marine group","Not Significant"
"ASV171","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0518864457628506,4.28040094393018,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,-4.87017495498277,-6.32308160521588,4.79584111707297,11.2054355825027,2.50215164570649,4.28040094393018,0.000547999460257121,0.00462032162622651,0.0518864457628506,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"NS5 marine group","Significant"
"ASV171","DESeq2",129.485225482327,10.9568529457324,1.02705050227583,10.6682708605402,1.43267624727459e-26,3.52796525891368e-25,"deseq2",3.52796525891368e-25,10.9568529457324,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"NS5 marine group","Significant"
"ASV173","DESeq2",48.7880747572852,-1.11064296236081,0.729600575912831,-1.52226163057951,0.127943538044193,0.178757992870255,"deseq2",0.178757992870255,-1.11064296236081,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV173","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.867572604540132,-0.559252524030763,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.13175531453726,1.53688113040425,0.983687807534714,-0.604487431789234,0.916974506416871,-0.559252524030763,0.281251375942352,0.312913652956389,0.867572604540132,0.623437499999999,0.947356115363785,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV174","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0640775064510595,3.60816992030261,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV174",3.60816992030261,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"NS4 marine group","Significant"
"ASV174","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.117898410769596,4.0105507880609,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.59875213860937,1.19013396148168,3.77557202930806,2.56078600810562,0.603305104878654,4.0105507880609,0.000547999460257121,0.0191400503142261,0.117898410769596,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"NS4 marine group","Significant"
"ASV174","DESeq2",89.5220719410436,2.20048996537106,0.25467282861006,8.64045833778492,5.59879545223827e-18,9.1913558674245e-17,"deseq2",9.1913558674245e-17,2.20048996537106,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"NS4 marine group","Significant"
"ASV176","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.717340691259982,0.98019568754724,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,0.631813816947266,0.191631978124359,1.13607740487912,0.999633641238111,0.910326043007263,0.98019568754724,0.0620249244046617,0.249243623031393,0.717340691259982,0.0791666666666666,0.202930928865574,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV176","DESeq2",21.7433330906859,0.772228229731858,1.30603721687302,0.591275822583958,0.554335626441642,0.674099496351873,"deseq2",0.674099496351873,0.772228229731858,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV178","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.344263532527717,2.26850380459494,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,2.29454161508785,2.06316999609641,3.41116306455031,1.4803496693339,0.596654014847677,2.26850380459494,0.000547999460257121,0.0902016247657852,0.344263532527717,0,0,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV178","DESeq2",95.1512159655271,1.10553358608128,0.189312599572772,5.83972534620607,5.22869487927672e-09,2.40080298936885e-08,"deseq2",2.40080298936885e-08,1.10553358608128,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV179","DESeq2",64.9688117143389,-1.43163399987691,0.603488978223709,-2.37226204874651,0.0176795467907024,0.0355394971200854,"deseq2",0.0355394971200854,-1.43163399987691,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV179","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.732798406647776,-1.13875586385129,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.43341541194899,2.11211604102153,1.10246148266189,-0.960060312171302,0.984042078603427,-1.13875586385129,0.156253315143681,0.15783345948322,0.732798406647776,0.397395833333333,0.887579654348645,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV182","DESeq2",98.4637898541349,-0.60788007615335,0.306495662629161,-1.98332358421934,0.0473312966780688,0.0764284052916357,"deseq2",0.0764284052916357,-0.60788007615335,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV182","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.945727613699292,-0.462685149833381,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.55893672124921,2.73920812147051,2.39376617625946,-0.318632498281842,0.547857581391012,-0.462685149833381,0.333334272252202,0.508596838086462,0.945727613699292,0.629687499999999,0.99529528445968,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV184","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.73635928726408,-1.28673678630804,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.85945630296822,2.26327174095275,1.3132199167586,-1.01221214544205,0.770963143212385,-1.28673678630804,0.171877931106058,0.165196922248388,0.73635928726408,0.358333333333333,0.928799033478562,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV184","DESeq2",66.8120568249542,-1.24496264926483,0.434374902975323,-2.86610170324586,0.00415560717286309,0.00963123074181211,"deseq2",0.00963123074181211,-1.24496264926483,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV185","DESeq2",37.380202987668,4.47067800853038,0.587025280272691,7.6158185324721,2.62025602870339e-14,2.86772465363649e-13,"deseq2",2.86772465363649e-13,4.47067800853038,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"SCGC AAA164-E04","Significant"
"ASV185","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.125118856723182,4.19576355076663,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,-1.23836702295834,-1.83513227763107,2.87168259184443,4.80850097978383,1.24762823336191,4.19576355076663,0.000547999460257121,0.0226674373370335,0.125118856723182,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"SCGC AAA164-E04","Significant"
"ASV188","DESeq2",91.1195424584647,0.186251028092739,0.698372992894365,0.266692770178344,0.789705720935117,0.883931971728511,"deseq2",0.883931971728511,0.186251028092739,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"OM60(NOR5) clade","Not Significant"
"ASV188","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.944877866264488,0.435834704192481,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,2.58066235261696,2.26701957471701,2.89948776483878,0.490234786481698,1.19060986952374,0.435834704192481,0.335938435121624,0.436479220689152,0.944877866264488,0.445833333333332,0.868296186133308,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"OM60(NOR5) clade","Not Significant"
"ASV190","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.855194116536156,-0.915438826027612,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,-4.58734762430662,-0.0218050999273043,-6.15771725296055,-6.46610546304933,6.79390578357996,-0.915438826027612,0.195314964938317,0.303559055445159,0.855194116536156,0.515624999999999,0.931224478114438,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV190","DESeq2",38.4900077970474,-8.4684474369546,4.20720922513636,-2.0128420013816,0.0441312537203938,0.0721232065428905,"deseq2",0.0721232065428905,-8.4684474369546,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Alteromonas","Not Significant"
"ASV191","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.961559816253457,-0.27901885152368,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.17629118876548,2.21262978890211,2.0598351653286,-0.178070054359802,0.61003934371395,-0.27901885152368,0.372093708611091,0.604533778528458,0.961559816253457,0.742708333333332,0.983773245250615,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV191","DESeq2",79.0499646337917,-0.590281091577888,0.343211665208116,-1.71987479277534,0.0854552034462675,0.12199039912257,"deseq2",0.12199039912257,-0.590281091577888,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV192","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.300628928502954,1.78967856580571,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,2.06138798898169,1.80558441779034,2.61461464953211,0.808691258414628,0.446247895056971,1.78967856580571,0.0155432426385351,0.0800651301803034,0.300628928502954,0.0260416666666667,0.0760328829557181,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"NS2b marine group","Significant"
"ASV192","DESeq2",68.9807906968334,0.507522193066063,0.216350721837959,2.34583082854785,0.018984722099251,0.0370296064708162,"deseq2",0.0370296064708162,0.507522193066063,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"NS2b marine group","Significant"
"ASV198","DESeq2",46.9658681216952,-0.70038604394917,2.49003249988979,-0.281275864463684,0.778498820705523,0.876367243879931,"deseq2",0.876367243879931,-0.70038604394917,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV198","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.056963663078592,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,1.74748233311533,1.87983442611012,0.427357977404796,-0.333554129856563,7.19059627114185,-0.056963663078592,0.403101279361307,0.733818912701674,1,0.711979166666665,0.999516369047619,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV199","DESeq2",22.8259251462563,0.685349876184618,1.33528055008706,0.513262831649824,0.607767479843449,0.72563753654036,"deseq2",0.72563753654036,0.685349876184618,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV199","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.782754689766661,0.536460626277209,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,0.536280194778778,0.350047018420715,1.146430012321,0.923045133032934,1.18514808961293,0.536460626277209,0.195314964938317,0.285333136592902,0.782754689766661,0.188541666666666,0.44919443623277,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV2","DESeq2",975.760031527954,-3.49300287058771,0.22098888797914,-15.8062376010391,2.8180138648251e-56,3.47200678798318e-54,"deseq2",3.47200678798318e-54,-3.49300287058771,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Prochlorococcus MIT9313","Significant"
"ASV2","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.134434404651218,-7.80529958501637,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",5.99855039826692,6.55728218484159,3.16226039735012,-3.35890479764918,0.368627848394916,-7.80529958501637,0.000547999460257121,0.00391784435029668,0.134434404651218,0.133333333333333,0.671073892825956,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Prochlorococcus MIT9313","Significant"
"ASV2","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0640775064510595,-4.36218093878175,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV2",-4.36218093878175,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Prochlorococcus MIT9313","Significant"
"ASV20","DESeq2",682.664659080582,1.33394394523253,0.0844689193907339,15.7921275050532,3.52487998780018e-56,3.47200678798318e-54,"deseq2",3.47200678798318e-54,1.33394394523253,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV20","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0640775064510595,4.29323378496091,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV20",4.29323378496091,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV20","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.117642822056902,4.69137730248986,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.92013532290148,4.74792386389451,6.3533877023206,1.6351265529083,0.339882780593246,4.69137730248986,0.000547999460257121,0.0192857640607119,0.117642822056902,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV202","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.235244276165735,1.62835361241649,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,2.26735031117386,2.01979830832796,2.86665993582909,0.870483383369503,0.501140835765701,1.62835361241649,0.00789046640005469,0.0518155234096036,0.235244276165735,0.0104166666666667,0.0308760413821329,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV202","DESeq2",77.201371590809,0.654451172398518,0.257612177304138,2.54045122884805,0.0110709533096452,0.0237062804565229,"deseq2",0.0237062804565229,0.654451172398518,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV204","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.194340363986142,1.95808522235553,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,2.23493646119237,1.81195489389447,3.07686181803942,1.18473678296644,0.470994046604541,1.95808522235553,0.00782930484115282,0.0405766575683929,0.194340363986142,0.0125,0.0364886682492581,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,NA,"Significant"
"ASV204","DESeq2",85.899932422727,0.770898688954597,0.35815136834094,2.15243820657623,0.0313628572534786,0.0556620079183358,"deseq2",0.0556620079183358,0.770898688954597,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,NA,"Significant"
"ASV206","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0740978064624799,6.16029407756679,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,-0.323448089854885,-0.719498731349439,3.42559645532829,4.12218447548836,0.648122145243081,6.16029407756679,0.000547999460257121,0.00895765551125878,0.0740978064624799,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV206","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0640775064510595,3.57032855498466,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV206",3.57032855498466,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV206","DESeq2",57.407792148442,3.88839616468444,0.306566261276028,12.6837054687612,7.28068206641988e-37,3.58573591771179e-35,"deseq2",3.58573591771179e-35,3.88839616468444,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV207","DESeq2",57.287043332325,0.0432196748697719,1.53203221147432,0.0282106828734236,0.977494116915368,0.984533549298372,"deseq2",0.984533549298372,0.0432196748697719,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV207","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.966506142421757,0.0406997861492139,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,2.00199464462116,1.95991810584462,2.04101704929892,0.15855083022964,0.724208310727759,0.0406997861492139,0.406250494200147,0.412531408645478,0.966506142421757,0.605208333333332,0.916357756260051,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV21","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.537970316464782,1.86075193950787,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,4.3430316976159,4.1789377983571,4.97768041615934,0.848039764939526,0.434590578959317,1.86075193950787,0.00789046640005469,0.169805277972586,0.537970316464782,0.00625,0.0195918338229807,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV21","DESeq2",351.009091970292,0.507226973732494,0.123407165361114,4.11019062181881,3.95332627544159e-05,0.000123619885120951,"deseq2",0.000123619885120951,0.507226973732494,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
