"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S-2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV147","DESeq2",104.763826037884,-0.507304110779504,0.251107327719557,-2.02026804787662,0.0433555912183492,0.0715076190032746,"deseq2",0.0715076190032746,-0.507304110779504,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV147","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.98611394264712,-0.00590211715622597,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,2.47730012442511,2.48427729518931,2.46778924484314,-0.00515104228533891,0.478944224305012,-0.00590211715622597,0.5,0.847640029795035,0.98611394264712,0.761979166666666,0.94709957531983,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV155","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.976877742313588,-0.570440820170265,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.0131127303982,2.30633343629853,1.73380250720001,-0.475530085170932,0.589344332087864,-0.570440820170265,0.265626527726068,0.429495452995385,0.976877742313588,0.572395833333332,0.999759615384615,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV155","DESeq2",76.8242295960652,-0.887727608997934,0.306555686161233,-2.89581191630885,0.0037817898734052,0.00885492263041218,"deseq2",0.00885492263041218,-0.887727608997934,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV157","DESeq2",76.913355637482,-0.728824275079829,0.180006678121198,-4.04887353450917,5.14647434962399e-05,0.000170366047435829,"deseq2",0.000170366047435829,-0.728824275079829,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV157","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.93799783648444,-0.487132291306188,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,2.03519990555013,2.13595936774478,1.84493728341292,-0.246436742688394,0.473072457810762,-0.487132291306188,0.302326754637769,0.504683172838948,0.93799783648444,0.6125,0.984966117740904,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV165","DESeq2",29.5068013591369,2.31413001022765,3.36716658204895,0.687263298039588,0.49191682259892,0.576734996633975,"deseq2",0.576734996633975,2.31413001022765,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV165","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.212292793704957,1.42217370197518,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,-0.859573910932997,-5.29522626184521,2.10832319696754,7.46278551199433,4.57247312641317,1.42217370197518,0.000547999460257121,0.0529131794475944,0.212292793704957,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV170","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.673759104174328,0.598291948688478,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,1.37386351513552,0.811742809217807,1.78004667823091,0.972388499329903,1.46488290275201,0.598291948688478,0.170545551162404,0.272060543704855,0.673759104174328,0.151041666666666,0.361041411163423,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV170","DESeq2",40.7590501926705,0.519934564622723,1.44158196822324,0.360669442379019,0.718346570711066,0.783650804412072,"deseq2",0.783650804412072,0.519934564622723,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV171","DESeq2",18.573408369177,8.06364393861943,1.09611249492068,7.35658427030606,1.88675789346363e-13,2.26410947215636e-12,"deseq2",2.26410947215636e-12,8.06364393861943,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV171","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0766837709540311,3.21304774167934,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,-4.99703721923774,-6.54804121147913,1.91112805603702,8.51589356729032,2.81393660869012,3.21304774167934,0.000547999460257121,0.01018832411948,0.0766837709540311,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV173","DESeq2",57.3052806446801,-0.462477737469722,0.68349327902369,-0.676638310372753,0.498635465839791,0.576734996633975,"deseq2",0.576734996633975,-0.462477737469722,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV173","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.962717736003856,0.318740485815091,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.52398218471994,1.36595129684001,1.62852331590841,0.311064264075395,0.839708391857715,0.318740485815091,0.379845599803593,0.641515128997464,0.962717736003856,0.552604166666665,0.920694990700211,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV174","DESeq2",74.3212267361495,1.64682965359516,0.293888555103253,5.60358552586906,2.09962439850473e-08,1.03366124234079e-07,"deseq2",1.03366124234079e-07,1.64682965359516,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV174","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0716446721038643,3.64126004652727,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.46067126910615,0.976494675970464,3.20337752601038,2.18989690872157,0.589617648546528,3.64126004652727,0.000547999460257121,0.00864395215748368,0.0716446721038643,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV176","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.459744858217744,1.20827886829958,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,0.553919815811323,-0.0243851701094489,1.61882125725302,1.73918580812301,1.26063469478661,1.20827886829958,0.00782930484115282,0.160742343385158,0.459744858217744,0.00520833333333333,0.0141426869675766,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV176","DESeq2",27.5452664299565,1.27352340174922,1.31203882288119,0.97064460253745,0.331725287024453,0.424205122693144,"deseq2",0.424205122693144,1.27352340174922,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV178","DESeq2",109.564205284669,1.31120459560768,0.169655936050745,7.7286101867694,1.08727050965701e-14,2.08755937854146e-13,"deseq2",2.08755937854146e-13,1.31120459560768,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV178","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.072775177452018,4.24656797632743,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,2.13579281018084,1.9156290111251,3.61093428954421,1.72130968529762,0.437124938116116,4.24656797632743,0.000547999460257121,0.00814889761810707,0.072775177452018,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV178","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,3.57092096457026,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV178",3.57092096457026,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV179","DESeq2",77.7393663952545,-0.607190874858372,0.58197429391231,-1.04332937246514,0.296795771866773,0.390306768482332,"deseq2",0.390306768482332,-0.607190874858372,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV179","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.997411087151019,0.137437598660702,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.96442943647465,1.99620480510882,1.96442943647465,0.107916266782896,0.847782897543311,0.137437598660702,0.472868353320776,0.886617318555945,0.997411087151019,0.794270833333332,0.999594907407407,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV182","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.995162252156694,-0.112716803843772,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.55727756441861,2.61495777987136,2.48381979296201,-0.099435749980552,0.62206712830006,-0.112716803843772,0.441860760246363,0.858945563803634,0.995162252156694,0.829166666666666,0.985883141153756,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV182","DESeq2",106.616990624864,-0.524412444665145,0.315734031369673,-1.66093101332857,0.0967273027167346,0.145090954075102,"deseq2",0.145090954075102,-0.524412444665145,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV184","DESeq2",76.9948820534909,-0.718092150234566,0.475714161253404,-1.50950341344169,0.131170183648353,0.189358460605141,"deseq2",0.189358460605141,-0.718092150234566,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV184","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.227029768353595,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,2.08747840854667,2.1204160242999,1.84516328631394,-0.286603932275612,0.947090413768178,-0.227029768353595,0.406250494200147,0.766027998724642,1,0.818229166666666,0.99302592354454,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV185","DESeq2",42.8160147428725,4.57153493775384,0.462419334699326,9.88612411876406,4.78184407684643e-23,1.31159151822073e-21,"deseq2",1.31159151822073e-21,4.57153493775384,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV185","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.115591248791495,4.81408315154614,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,-1.47514104948457,-2.05199157884349,3.00618027542021,5.09231534673892,1.22326748442809,4.81408315154614,0.000547999460257121,0.0227571932840159,0.115591248791495,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV185","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,3.55217554269901,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV185",3.55217554269901,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV188","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.992506039139637,-0.0835504833392774,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,2.19669214394091,2.24870470340757,2.19550187119947,-0.111642024131767,1.28293735920162,-0.0835504833392774,0.472868353320776,0.732742773511441,0.992506039139637,0.780208333333332,0.999594907407407,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV188","DESeq2",84.4805971961729,-0.486613335293809,0.71009684176371,-0.68527742509765,0.493168874395069,0.576734996633975,"deseq2",0.576734996633975,-0.486613335293809,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV190","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.898426916452928,-0.755294763404034,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,-4.92157615624053,-0.393452946999127,-6.47267297318094,-6.58981920612303,7.07977972716677,-0.755294763404034,0.218752092515224,0.290568830927378,0.898426916452928,0.5515625,0.967201372580978,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV190","DESeq2",40.767916395269,-8.73516120043471,4.20721668055828,-2.07623278373093,0.0378724265578123,0.0661045990827269,"deseq2",0.0661045990827269,-8.73516120043471,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV191","DESeq2",84.8774995044368,-0.544790789258575,0.337668275167011,-1.613390505783,0.10665969452247,0.157528164217802,"deseq2",0.157528164217802,-0.544790789258575,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV191","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.980137244914134,-0.00207022974518256,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.07859757316623,2.03316193948271,2.1239176152699,-0.00168923084410189,0.472161416660874,-0.00207022974518256,0.5,0.810390802321701,0.980137244914134,0.668229166666666,0.890234871720334,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV192","DESeq2",69.7073965256457,0.3176475616092,0.205652843477687,1.54458142293405,0.122447542511149,0.179465100474356,"deseq2",0.179465100474356,0.3176475616092,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV192","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.180592648844412,1.93018297642661,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,1.92734287488201,1.63703937691538,2.44861167546386,0.811860174170026,0.413394234656219,1.93018297642661,0.0155432426385351,0.042782775027558,0.180592648844412,0.0114583333333333,0.0294699125210486,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV198","DESeq2",45.5258186668637,-1.38091515291567,2.4266825793808,-0.569054710595081,0.569319011996843,0.650650299424964,"deseq2",0.650650299424964,-1.38091515291567,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV198","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.293553497305564,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,1.38844731600788,1.71614913853786,-0.68793013616145,-0.757246240197003,7.19458381316928,-0.293553497305564,0.312501109694578,0.703761700845802,1,0.640624999999999,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV199","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.458485867725368,1.30875966563849,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,0.510352709043824,0.144454315777151,1.70194322005952,1.49762731636051,1.08235681616943,1.30875966563849,0.000547999460257121,0.158244098636268,0.458485867725368,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV199","DESeq2",29.1029323792655,1.22504816406581,1.32330140617024,0.925751426208494,0.354575175584051,0.447884432316697,"deseq2",0.447884432316697,1.22504816406581,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV2","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.181097348232026,-7.42846683343967,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",5.7912837590648,6.42234719089591,3.31958044430428,-3.03494471195437,0.334604583107738,-7.42846683343967,0.000547999460257121,0.00267270141334667,0.181097348232026,0.133333333333333,0.797350416457916,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV2","DESeq2",1047.98712483114,-3.32253563271259,0.244199439823004,-13.6058282325331,3.69755760732934e-42,7.09931060607234e-40,"deseq2",7.09931060607234e-40,-3.32253563271259,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV2","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,-4.35826989206777,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV2",-4.35826989206777,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV20","DESeq2",528.792875756293,0.365830468033571,0.0926179294044725,3.94988821695581,7.81876998512472e-05,0.000250200639523991,"deseq2",0.000250200639523991,0.365830468033571,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV20","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,3.98124777824337,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV20",3.98124777824337,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV20","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.167312003011943,2.34028029795899,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.77321736890382,4.61685698427195,5.38230717301789,0.789697110401761,0.343703563558131,2.34028029795899,0.000547999460257121,0.0379421388331159,0.167312003011943,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV202","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.275682143662318,1.07657393614862,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,2.15841132014634,1.8558207578321,2.61558074720064,0.722453736499008,0.625638666989292,1.07657393614862,0.0387751645274906,0.0793480420566095,0.275682143662318,0.03125,0.0790649500064832,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV202","DESeq2",76.1861864227782,0.382740908872341,0.249223274123071,1.53573501599749,0.124603383358055,0.181241284884444,"deseq2",0.181241284884444,0.382740908872341,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV204","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.112762511322828,2.64163662943595,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,2.07664540839263,1.64231028267235,3.05131887626594,1.36857521979089,0.410898651138682,2.64163662943595,0.00782930484115282,0.0194696582544824,0.112762511322828,0.00208333333333333,0.00544242873009996,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV204","DESeq2",90.1643442606119,0.725063282193641,0.359270080942973,2.01815659208408,0.0435749553301204,0.0715076190032746,"deseq2",0.0715076190032746,0.725063282193641,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV206","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,3.62122518071951,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV206",3.62122518071951,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV206","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0266843594062192,7.51984566607285,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,-0.471737133346749,-0.960720041605521,3.31398841696096,4.2816488963563,0.571188541650341,7.51984566607285,0.000547999460257121,0.000767108302402796,0.0266843594062192,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV206","DESeq2",56.3469851132924,3.75255424611312,0.288487498160568,13.0076841112349,1.10644663913071e-38,1.06218877356548e-36,"deseq2",1.06218877356548e-36,3.75255424611312,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV207","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.785457073804428,0.563358687341819,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,1.99948260817644,1.77959128710143,2.18884508482001,0.401160125396807,0.843614949143602,0.563358687341819,0.14844103615476,0.340048290380746,0.785457073804428,0.247916666666666,0.46933376014322,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV207","DESeq2",62.328641957865,0.147259031454888,1.4960216201001,0.0984337588951654,0.92158786911251,0.951316510051623,"deseq2",0.951316510051623,0.147259031454888,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV209","DESeq2",20.1486796648991,4.31108766303712,2.54765309378968,1.69218001993525,0.0906116548717008,0.136987698703674,"deseq2",0.136987698703674,4.31108766303712,FALSE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV209","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.131107006459862,2.1180107905441,TRUE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,-2.38983487220553,-5.28797241161446,1.88682140644451,7.15269626551752,3.46245844651611,2.1180107905441,0.000547999460257121,0.0254557050804581,0.131107006459862,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV21","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0785315584372834,3.44688417216998,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,4.18694971776756,4.02232555719175,5.05206434731793,1.07339716832363,0.310494620042383,3.44688417216998,0.000547999460257121,0.00930710064395462,0.0785315584372834,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV21","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0747570908595694,3.96304904138164,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV21",3.96304904138164,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
